##############	##### OUTPUT FILE	: joey40.dat	###################


TIME (ns)  SUR	FACE TEMPERATURE(	"K), MELT DEPT"	H(A) & EVAPN. DEPTH(A)
297.3997498	3540.0000000  2	2478.638672	8034.20459
297.599762	3540.0000000  2	2505.0625	8035.115234
297.7997742	3540.0000000  2	2531.433594	8035.986816
297.9997864	3540.0000000  2	2557.753906	8036.818359
298.1997986	3540.0000000  2	2584.025391	8037.611816
298.3998108	3540.0000000  2	2610.246094	8038.365234
298.599823	3540.0000000  2	2636.417969	8039.07959
298.7998352	3540.0000000  2	2662.539063	8039.755859
298.9998474	3540.0000000  2	2688.609375	8040.393555
299.1998596	3540.0000000  2	2714.632813	8040.992676
299.3998718	3540.0000000  2	2740.605469	8041.555176
299.599884	3540.0000000  2	2766.53125	8042.080078
299.7998962	3540.0000000  2	2792.40625	8042.567383
299.9999084	3540.0000000  2	2818.232422	8043.01709
300.1999207	3540.0000000  2	2844.011719	8043.431152
300.3999329	3540.0000000  2	2869.740234	8043.431152
300.5999451	3540.0000000  2	2895.423828	8043.431152
300.7999573	3540.0000000  2	2921.056641	8043.431152
300.9999695	3540.0000000  2	2946.642578	8043.431152
301.1999817	3476.8420410  2	2972.177734	8043.431152
301.3999939	3425.3156738  2	2997.667969	8043.431152
301.6000061	3382.2304688  2	3023.111328	8043.431152
301.8000183	3345.3723145  2	3048.398438	8043.431152
302.0000305	3313.1892090  2	3073.634766	8043.431152
302.2000427	3284.5815430  2	3098.822266	8043.431152
302.4000549	3258.7612305  2	3123.960938	8043.431152
302.6000671	3235.1545410  2	3149.052734	8043.431152
302.8000793	3213.3393555  2	3174.103516	8043.431152
303.0000916	3192.9997559  2	3199.103516	8043.431152
303.2001038	3173.8962402  2	3224.058594	8043.431152
303.400116	3155.8432617  2	3248.960938	8043.431152
303.6001282	3138.6962891  2	3273.810547	8043.431152
303.8001404	3122.3400879  2	3298.605469	8043.431152
304.0001526	3106.6816406  2	3323.337891	8043.431152
304.2001648	3091.6450195  2	3348.009766	8043.431152
304.400177	3077.1669922  2	3372.613281	8043.431152
304.6001892	3063.1948242  2	3397.148438	8043.431152
304.8002014	3049.6838379  2	3421.605469	8043.431152
305.0002136	3036.5952148  2	3445.988281	8043.431152
305.2002258	3023.8957520  2	3470.285156	8043.431152
305.400238	3011.5566406  2	3494.494141	8043.431152
305.6002502	2999.5524902  2	3518.609375	8043.431152
305.8002625	2987.8605957  2	3542.630859	8043.431152
306.0002747	2976.4611816  2	3566.550781	8043.431152
306.2002869	2965.3359375  2	3590.367188	8043.431152
306.4002991	2954.4689941  2	3614.080078	8043.431152
306.6003113	2943.8457031  2	3637.677734	8043.431152
306.8003235	2933.4526367  2	3661.162109	8043.431152
307.0003357	2923.2783203  2	3684.529297	8043.431152
307.2003479	2913.3110352  2	3707.779297	8043.431152
307.4003601	2903.5412598  2	3730.902344	8043.431152
307.6003723	2893.9597168  2	3753.900391	8043.431152
307.8003845	2884.5573730  2	3776.769531	8043.431152
308.0003967	2875.3266602  2	3799.509766	8043.431152
308.2004089	2866.2600098  2	3822.117188	8043.431152
308.4004211	2857.3508301  2	3844.589844	8043.431152
308.6004333	2848.5927734  2	3866.923828	8043.431152
308.8004456	2839.9799805  2	3889.123047	8043.431152
309.0004578	2831.5065918  2	3911.181641	8043.431152
309.20047	2823.1674805  2	3933.099609	8043.431152
309.4004822	2814.9582520  2	3954.876953	8043.431152
309.6004944	2806.8737793  2	3976.511719	8043.431152
309.8005066	2798.9099121  2	3998.001953	8043.431152
310.0005188	2791.0627441  2	4019.347656	8043.431152
310.200531	2783.3286133  2	4040.548828	8043.431152
310.4005432	2775.7033691  2	4061.603516	8043.431152
310.6005554	2768.1840820  2	4082.511719	8043.431152
310.8005676	2760.7673340  2	4103.277344	8043.431152
311.0005798	2753.4501953  2	4123.894531	8043.431152
311.200592	2746.2294922  2	4144.367188	8043.431152
311.4006042	2739.1025391  2	4164.693359	8043.431152
311.6006165	2732.0668945  2	4184.873047	8043.431152
311.8006287	2725.1198730  2	4204.90625	8043.431152
312.0006409	2718.2592773  2	4224.796875	8043.431152
312.2006531	2711.4826660  2	4244.539063	8043.431152
312.4006653	2704.7878418  2	4264.136719	8043.431152
312.6006775	2698.1728516  2	4283.591797	8043.431152
312.8006897	2691.6354980  2	4302.902344	8043.431152
313.0007019	2685.1743164  2	4322.068359	8043.431152
313.2007141	2678.7871094  2	4341.09375	8043.431152
313.4007263	2672.4721680  2	4359.976563	8043.431152
313.6007385	2666.2280273  2	4378.71875	8043.431152
313.8007507	2660.0527344  2	4397.320313	8043.431152
314.0007629	2653.9453125  2	4415.78125	8043.431152
314.2007751	2647.9038086  2	4434.103516	8043.431152
314.4007874	2641.9267578  2	4452.287109	8043.431152
314.6007996	2636.0131836  2	4470.332031	8043.431152
314.8008118	2630.1613770  2	4488.242188	8043.431152
315.000824	2624.3703613  2	4506.017578	8043.431152
315.2008362	2618.6386719  2	4523.658203	8043.431152
315.4008484	2612.9653320  2	4541.162109	8043.431152
315.6008606	2607.3491211  2	4558.537109	8043.431152
315.8008728	2601.7890625  2	4575.777344	8043.431152
316.000885	2596.2836914  2	4592.886719	8043.431152
316.2008972	2590.8325195  2	4609.869141	8043.431152
316.4009094	2585.4340820  2	4626.720703	8043.431152
316.6009216	2580.0876465  2	4643.441406	8043.431152
316.8009338	2574.7922363  2	4660.037109	8043.431152
317.000946	2569.5471191  2	4676.507813	8043.431152
317.2009583	2564.3510742  2	4692.853516	8043.431152
317.4009705	2559.2033691  2	4709.076172	8043.431152
317.6009827	2554.1035156  2	4725.173828	8043.431152
317.8009949	2549.0502930  2	4741.152344	8043.431152
318.0010071	2544.0432129  2	4757.005859	8043.431152
318.2010193	2539.0812988  2	4772.740234	8043.431152
318.4010315	2534.1638184  2	4788.359375	8043.431152
318.6010437	2529.2902832  2	4803.855469	8043.431152
318.8010559	2524.4599609  2	4819.234375	8043.431152
319.0010681	2519.6718750  2	4834.5	8043.431152
319.2010803	2514.9257812  2	4849.646484	8043.431152
319.4010925	2510.2207031  2	4864.683594	8043.431152
319.6011047	2505.5563965  2	4879.605469	8043.431152
319.8011169	2500.9318848  2	4894.416016	8043.431152
320.0011292	2496.3466797  2	4909.115234	8043.431152
320.2011414	2491.8002930  2	4923.703125	8043.431152
320.4011536	2487.2919922  2	4938.181641	8043.431152
320.6011658	2482.8215332  2	4952.554688	8043.431152
320.801178	2478.3881836  2	4966.816406	8043.431152
321.0011902	2473.9912109  2	4980.974609	8043.431152
321.2012024	2469.6306152  2	4995.023438	8043.431152
321.4012146	2465.3056641  2	5008.96875	8043.431152
321.6012268	2461.0156250  2	5023.412109	8043.431152
321.801239	2456.7602539  2	5037.630859	8043.431152
322.0012512	2452.5390625  2	5051.681641	8043.431152
322.2012634	2448.3518066  2	5065.583984	8043.431152
322.4012756	2444.1975098  2	5079.355469	8043.431152
322.6012878	2440.0764160  2	5093.001953	8043.431152
322.8013	2435.9875488  2	5106.533203	8043.431152
323.0013123	2431.9306641  2	5119.951172	8043.431152
323.2013245	2427.9052734  2	5133.259766	8043.431152
323.4013367	2423.9111328  2	5146.466797	8043.431152
323.6013489	2419.9477539  2	5159.568359	8043.431152
323.8013611	2416.0148926  2	5172.566406	8043.431152
324.0013733	2412.1120605  2	5185.464844	8043.431152
324.2013855	2408.2387695  2	5198.267578	8043.431152
324.4013977	2404.3945312  2	5210.96875	8043.431152
324.6014099	2400.5793457  2	5223.578125	8043.431152
324.8014221	2396.7927246  2	5236.089844	8043.431152
325.0014343	2393.0341797  2	5248.505859	8043.431152
325.2014465	2389.3037109  2	5260.830078	8043.431152
325.4014587	2385.6005859  2	5273.060547	8043.431152
325.6014709	2381.9245605  2	5285.199219	8043.431152
325.8014832	2378.2753906  2	5297.25	8043.431152
326.0014954	2374.6528320  2	5309.208984	8043.431152
326.2015076	2371.0563965  2	5321.080078	8043.431152
326.4015198	2367.4858398  2	5332.863281	8043.431152
326.601532	2363.9411621  2	5344.556641	8043.431152
326.8015442	2360.4216309  2	5356.166016	8043.431152
327.0015564	2356.9270020  2	5367.689453	8043.431152
327.2015686	2353.4572754  2	5379.125	8043.431152
327.4015808	2350.0122070  2	5390.480469	8043.431152
327.601593	2346.5910645  2	5401.748047	8043.431152
327.8016052	2343.1938477  2	5412.935547	8043.431152
328.0016174	2339.8205566  2	5424.041016	8043.431152
328.2016296	2336.4707031  2	5435.064453	8043.431152
328.4016418	2333.1437988  2	5446.005859	8043.431152
328.6016541	2329.8400879  2	5456.869141	8043.431152
328.8016663	2326.5588379  2	5467.650391	8043.431152
329.0016785	2323.3002930  2	5478.353516	8043.431152
329.2016907	2320.0637207  2	5488.978516	8043.431152
329.4017029	2316.8493652  2	5499.527344	8043.431152
329.6017151	2313.6564941  2	5509.998047	8043.431152
329.8017273	2310.4855957  2	5520.392578	8043.431152
330.0017395	2307.3356934  2	5530.710938	8043.431152
330.2017517	2304.2070312  2	5540.955078	8043.431152
330.4017639	2301.0993652  2	5551.123047	8043.431152
330.6017761	2298.0122070  2	5561.21875	8043.431152
330.8017883	2294.9458008  2	5571.238281	8043.431152
331.0018005	2291.8994141  2	5581.1875	8043.431152
331.2018127	2288.8732910  2	5591.0625	8043.431152
331.401825	2285.8671875  2	5600.865234	8043.431152
331.6018372	2282.8806152  2	5610.599609	8043.431152
331.8018494	2279.9135742  2	5620.261719	8043.431152
332.0018616	2276.9660645  2	5629.853516	8043.431152
332.2018738	2274.0375977  2	5639.375	8043.431152
332.401886	2271.1279297  2	5648.830078	8043.431152
332.6018982	2268.2373047  2	5658.216797	8043.431152
332.8019104	2265.3652344  2	5667.533203	8043.431152
333.0019226	2262.5114746  2	5676.785156	8043.431152
333.2019348	2259.6762695  2	5685.96875	8043.431152
333.401947	2256.8588867  2	5695.085938	8043.431152
333.6019592	2254.0595703  2	5704.134766	8043.431152
333.8019714	2251.2780762  2	5713.121094	8043.431152
334.0019836	2248.5139160  2	5722.042969	8043.431152
334.2019958	2245.7675781  2	5730.900391	8043.431152
334.4020081	2243.0383301  2	5739.693359	8043.431152
334.6020203	2240.3261719  2	5748.421875	8043.431152
334.8020325	2237.6311035  2	5757.087891	8043.431152
335.0020447	2234.9528809  2	5765.693359	8043.431152
335.2020569	2232.2912598  2	5774.234375	8043.431152
335.4020691	2229.6462402  2	5782.716797	8043.431152
335.6020813	2227.0175781  2	5791.132813	8043.431152
335.8020935	2224.4050293  2	5799.494141	8043.431152
336.0021057	2221.8088379  2	5807.792969	8043.431152
336.2021179	2219.2285156  2	5816.029297	8043.431152
336.4021301	2216.6638184  2	5824.210938	8043.431152
336.6021423	2214.1149902  2	5832.330078	8043.431152
336.8021545	2211.5815430  2	5840.390625	8043.431152
337.0021667	2209.0637207  2	5848.396484	8043.431152
337.202179	2206.5610352  2	5856.341797	8043.431152
337.4021912	2204.0734863  2	5864.230469	8043.431152
337.6022034	2201.6010742  2	5872.0625	8043.431152
337.8022156	2199.1435547  2	5879.837891	8043.431152
338.0022278	2196.7006836  2	5887.558594	8043.431152
338.20224	2194.2724609  2	5895.222656	8043.431152
338.4022522	2191.8586426  2	5902.832031	8043.431152
338.6022644	2189.4594727  2	5910.384766	8043.431152
338.8022766	2187.0744629  2	5917.884766	8043.431152
339.0022888	2184.7036133  2	5925.330078	8043.431152
339.202301	2182.3466797  2	5932.722656	8043.431152
339.4023132	2180.0036621  2	5940.058594	8043.431152
339.6023254	2177.6745605  2	5947.345703	8043.431152
339.8023376	2175.3591309  2	5954.580078	8043.431152
340.0023499	2173.0573730  2	5961.761719	8043.431152
340.2023621	2170.7690430  2	5968.888672	8043.431152
340.4023743	2168.4938965  2	5975.96875	8043.431152
340.6023865	2166.2321777  2	5982.994141	8043.431152
340.8023987	2163.9836426  2	5989.970703	8043.431152
341.0024109	2161.7480469  2	5996.896484	8043.431152
341.2024231	2159.5251465  2	6003.773438	8043.431152
341.4024353	2157.3154297  2	6010.599609	8043.431152
341.6024475	2155.1181641  2	6017.373047	8043.431152
341.8024597	2152.9338379  2	6024.101563	8043.431152
342.0024719	2150.7617188  2	6030.779297	8043.431152
342.2024841	2148.6022949  2	6037.40625	8043.431152
342.4024963	2146.4550781  2	6043.986328	8043.431152
342.6025085	2144.3200684  2	6050.519531	8043.431152
342.8025208	2142.1970215  2	6057.003906	8043.431152
343.002533	2140.0861816  2	6063.441406	8043.431152
343.2025452	2137.9873047  2	6069.832031	8043.431152
343.4025574	2135.9003906  2	6076.175781	8043.431152
343.6025696	2133.8249512  2	6082.470703	8043.431152
343.8025818	2131.7614746  2	6088.724609	8043.431152
344.002594	2129.7092285  2	6094.925781	8043.431152
344.2026062	2127.6687012  2	6101.085938	8043.431152
344.4026184	2125.6396484  2	6107.199219	8043.431152
344.6026306	2123.6218262  2	6113.265625	8043.431152
344.8026428	2121.6152344  2	6119.291016	8043.431152
345.002655	2119.6196289  2	6125.271484	8043.431152
345.2026672	2117.6352539  2	6131.208984	8043.431152
345.4026794	2115.6618652  2	6137.097656	8043.431152
345.6026917	2113.6992188  2	6142.947266	8043.431152
345.8027039	2111.7475586  2	6148.751953	8043.431152
346.0027161	2109.8063965  2	6154.515625	8043.431152
346.2027283	2107.8759766  2	6160.234375	8043.431152
346.4027405	2105.9562988  2	6165.912109	8043.431152
346.6027527	2104.0468750  2	6171.544922	8043.431152
346.8027649	2102.1481934  2	6177.138672	8043.431152
347.0027771	2100.2595215  2	6182.689453	8043.431152
347.2027893	2098.3811035  2	6188.199219	8043.431152
347.4028015	2096.5131836  2	6193.666016	8043.431152
347.6028137	2094.6550293  2	6199.091797	8043.431152
347.8028259	2092.8071289  2	6204.478516	8043.431152
348.0028381	2090.9692383  2	6209.824219	8043.431152
348.2028503	2089.1411133  2	6215.126953	8043.431152
348.4028625	2087.3227539  2	6220.396484	8043.431152
348.6028748	2085.5141602  2	6225.621094	8043.431152
348.802887	2083.7153320  2	6230.810547	8043.431152
349.0028992	2081.9260254  2	6235.955078	8043.431152
349.2029114	2080.1462402  2	6241.066406	8043.431152
349.4029236	2078.3762207  2	6246.136719	8043.431152
349.6029358	2076.6152344  2	6251.167969	8043.431152
349.802948	2074.8637695  2	6256.160156	8043.431152
350.0029602	2073.1215820  2	6261.117188	8043.431152
350.2029724	2071.3886719  2	6266.035156	8043.431152
350.4029846	2069.6647949  2	6270.916016	8043.431152
350.6029968	2067.9499512  2	6275.757813	8043.431152
350.803009	2066.2441406  2	6280.564453	8043.431152
351.0030212	2064.5473633  2	6285.333984	8043.431152
351.2030334	2062.8593750  2	6290.066406	8043.431152
351.4030457	2061.1801758  2	6294.763672	8043.431152
351.6030579	2059.5097656  2	6299.423828	8043.431152
351.8030701	2057.8481445  2	6304.046875	8043.431152
352.0030823	2056.1953125  2	6308.634766	8043.431152
352.2030945	2054.5507812  2	6313.189453	8043.431152
352.4031067	2052.9150391  2	6317.708984	8043.431152
352.6031189	2051.2875977  2	6322.191406	8043.431152
352.8031311	2049.6684570  2	6326.636719	8043.431152
353.0031433	2048.0578613  2	6331.050781	8043.431152
353.2031555	2046.4555664  2	6335.427734	8043.431152
353.4031677	2044.8614502  2	6339.771484	8043.431152
353.6031799	2043.2755127  2	6344.082031	8043.431152
353.8031921	2041.6976318  2	6348.359375	8043.431152
354.0032043	2040.1279297  2	6352.599609	8043.431152
354.2032166	2038.5662842  2	6356.808594	8043.431152
354.4032288	2037.0125732  2	6360.986328	8043.431152
354.603241	2035.4666748  2	6365.128906	8043.431152
354.8032532	2033.9287109  2	6369.240234	8043.431152
355.0032654	2032.3985596  2	6373.318359	8043.431152
355.2032776	2030.8762207  2	6377.363281	8043.431152
355.4032898	2029.3615723  2	6381.376953	8043.431152
355.603302	2027.8544922  2	6385.357422	8043.431152
355.8033142	2026.3551025  2	6389.304688	8043.431152
356.0033264	2024.8631592  2	6393.222656	8043.431152
356.2033386	2023.3787842  2	6397.107422	8043.431152
356.4033508	2021.9019775  2	6400.960938	8043.431152
356.603363	2020.4323730  2	6404.783203	8043.431152
356.8033752	2018.9702148  2	6408.574219	8043.431152
357.0033875	2017.5155029  2	6412.333984	8043.431152
357.2033997	2016.0678711  2	6416.064453	8043.431152
357.4034119	2014.6275635  2	6419.765625	8043.431152
357.6034241	2013.1943359  2	6423.435547	8043.431152
357.8034363	2011.7683105  2	6427.072266	8043.431152
358.0034485	2010.3493652  2	6430.683594	8043.431152
358.2034607	2008.9373779  2	6434.261719	8043.431152
358.4034729	2007.5324707  2	6437.810547	8043.431152
358.6034851	2006.1343994  2	6441.333984	8043.431152
358.8034973	2004.7432861  2	6444.824219	8043.431152
359.0035095	2003.3591309  2	6448.285156	8043.431152
359.2035217	2001.9816895  2	6451.71875	8043.431152
359.4035339	2000.6109619  2	6455.123047	8043.431152
359.6035461	1999.2470703  2	6458.5	8043.431152
359.8035583	1997.8897705  2	6461.847656	8043.431152
360.0035706	1996.5391846  2	6465.166016	8043.431152
360.2035828	1995.1951904  2	6468.455078	8043.431152
360.403595	1993.8577881  2	6471.71875	8043.431152
360.6036072	1992.5268555  2	6474.955078	8043.431152
360.8036194	1991.2023926  2	6478.160156	8043.431152
361.0036316	1989.8843994  2	6481.341797	8043.431152
361.2036438	1988.5727539  2	6484.492188	8043.431152
361.403656	1987.2675781  2	6487.619141	8043.431152
361.6036682	1985.9686279  2	6490.71875	8043.431152
361.8036804	1984.6760254  2	6493.789063	8043.431152
362.0036926	1983.3895264  2	6496.833984	8043.431152
362.2037048	1982.1093750  2	6499.853516	8043.431152
362.403717	1980.8353271  2	6502.845703	8043.431152
362.6037292	1979.5675049  2	6505.810547	8043.431152
362.8037415	1978.3056641  2	6508.75	8043.431152
363.0037537	1977.0499268  2	6511.664063	8043.431152
363.2037659	1975.8001709  2	6514.550781	8043.431152
363.4037781	1974.5565186  2	6517.412109	8043.431152
363.6037903	1973.3186035  2	6520.246094	8043.431152
363.8038025	1972.0867920  2	6523.058594	8043.431152
364.0038147	1970.8607178  2	6525.841797	8043.431152
364.2038269	1969.6406250  2	6528.603516	8043.431152
364.4038391	1968.4262695  2	6531.337891	8043.431152
364.6038513	1967.2176514  2	6534.048828	8043.431152
364.8038635	1966.0147705  2	6536.732422	8043.431152
365.0038757	1964.8176270  2	6539.394531	8043.431152
365.2038879	1963.6260986  2	6542.03125	8043.431152
365.4039001	1962.4403076  2	6544.640625	8043.431152
365.6039124	1961.2600098  2	6547.228516	8043.431152
365.8039246	1960.0853271  2	6549.791016	8043.431152
366.0039368	1958.9161377  2	6552.332031	8043.431152
366.203949	1957.7525635  2	6554.845703	8043.431152
366.4039612	1956.5943604  2	6557.337891	8043.431152
366.6039734	1955.4416504  2	6559.804688	8043.431152
366.8039856	1954.2943115  2	6562.25	8043.431152
367.0039978	1953.1523438  2	6564.671875	8043.431152
367.20401	1952.0157471  2	6567.070313	8043.431152
367.4040222	1950.8843994  2	6569.445313	8043.431152
367.6040344	1949.7584229  2	6571.796875	8043.431152
367.8040466	1948.6376953  2	6574.125	8043.431152
368.0040588	1947.5220947  2	6576.431641	8043.431152
368.204071	1946.4117432  2	6578.714844	8043.431152
368.4040833	1945.3065186  2	6580.974609	8043.431152
368.6040955	1944.2065430  2	6583.212891	8043.431152
368.8041077	1943.1115723  2	6585.429688	8043.431152
369.0041199	1942.0217285  2	6587.623047	8043.431152
369.2041321	1940.9368896  2	6589.794922	8043.431152
369.4041443	1939.8570557  2	6591.947266	8043.431152
369.6041565	1938.7822266  2	6594.076172	8043.431152
369.8041687	1937.7122803  2	6596.183594	8043.431152
370.0041809	1936.6473389  2	6598.265625	8043.431152
370.2041931	1935.5874023  2	6600.330078	8043.431152
370.4042053	1934.5322266  2	6602.371094	8043.431152
370.6042175	1933.4819336  2	6604.392578	8043.431152
370.8042297	1932.4364014  2	6606.392578	8043.431152
371.0042419	1931.3957520  2	6608.371094	8043.431152
371.2042542	1930.3597412  2	6610.328125	8043.431152
371.4042664	1929.3286133  2	6612.263672	8043.431152
371.6042786	1928.3021240  2	6614.179688	8043.431152
371.8042908	1927.2802734  2	6616.076172	8043.431152
372.004303	1926.2631836  2	6617.949219	8043.431152
372.2043152	1925.2507324  2	6619.804688	8043.431152
372.4043274	1924.2427979  2	6621.636719	8043.431152
372.6043396	1923.2395020  2	6623.451172	8043.431152
372.8043518	1922.2407227  2	6625.244141	8043.431152
373.004364	1921.2465820  2	6627.017578	8043.431152
373.2043762	1920.2568359  2	6628.771484	8043.431152
373.4043884	1919.2717285  2	6630.503906	8043.431152
373.6044006	1918.2908936  2	6632.216797	8043.431152
373.8044128	1917.3145752  2	6633.910156	8043.431152
374.004425	1916.3427734  2	6635.583984	8043.431152
374.2044373	1915.3752441  2	6637.238281	8043.431152
374.4044495	1914.4121094  2	6638.873047	8043.431152
374.6044617	1913.4532471  2	6640.490234	8043.431152
374.8044739	1912.4987793  2	6642.087891	8043.431152
375.0044861	1911.5485840  2	6643.666016	8043.431152
375.2044983	1910.6026611  2	6645.224609	8043.431152
375.4045105	1909.6608887  2	6646.765625	8043.431152
375.6045227	1908.7235107  2	6648.287109	8043.431152
375.8045349	1907.7901611  2	6649.789063	8043.431152
376.0045471	1906.8610840  2	6651.271484	8043.431152
376.2045593	1905.9361572  2	6652.738281	8043.431152
376.4045715	1905.0153809  2	6654.185547	8043.431152
376.6045837	1904.0987549  2	6655.615234	8043.431152
376.8045959	1903.1861572  2	6657.021484	8043.431152
377.0046082	1902.2775879  2	6658.414063	8043.431152
377.2046204	1901.3731689  2	6659.787109	8043.431152
377.4046326	1900.4726562  2	6661.146484	8043.431152
377.6046448	1899.5762939  2	6662.482422	8043.431152
377.804657	1898.6837158  2	6663.802734	8043.431152
378.0046692	1897.7952881  2	6665.105469	8043.431152
378.2046814	1896.9107666  2	6666.390625	8043.431152
378.4046936	1896.0300293  2	6667.660156	8043.431152
378.6047058	1895.1533203  2	6668.908203	8043.431152
378.804718	1894.2803955  2	6670.140625	8043.431152
379.0047302	1893.4114990  2	6671.355469	8043.431152
379.2047424	1892.5462646  2	6672.554688	8043.431152
379.4047546	1891.6849365  2	6673.736328	8043.431152
379.6047668	1890.8273926  2	6674.900391	8043.431152
379.8047791	1889.9736328  2	6676.046875	8043.431152
380.0047913	1889.1235352  2	6677.177734	8043.431152
380.2048035	1888.2773438  2	6678.289063	8043.431152
380.4048157	1887.4346924  2	6679.386719	8043.431152
380.6048279	1886.5959473  2	6680.466797	8043.431152
380.8048401	1885.7607422  2	6681.529297	8043.431152
381.0048523	1884.9291992  2	6682.576172	8043.431152
381.2048645	1884.1013184  2	6683.607422	8043.431152
381.4048767	1883.2770996  2	6684.621094	8043.431152
381.6048889	1882.4564209  2	6685.621094	8043.431152
381.8049011	1881.6394043  2	6686.603516	8043.431152
382.0049133	1880.8259277  2	6687.568359	8043.431152
382.2049255	1880.0159912  2	6688.519531	8043.431152
382.4049377	1879.2095947  2	6689.455078	8043.431152
382.60495	1878.4067383  2	6690.373047	8043.431152
382.8049622	1877.6072998  2	6691.275391	8043.431152
383.0049744	1876.8114014  2	6692.164063	8043.431152
383.2049866	1876.0190430  2	6693.037109	8043.431152
383.4049988	1875.2299805  2	6693.890625	8043.431152
383.605011	1874.4444580  2	6694.734375	8043.431152
383.8050232	1873.6622314  2	6695.558594	8043.431152
384.0050354	1872.8834229  2	6696.369141	8043.431152
384.2050476	1872.1080322  2	6697.166016	8043.431152
384.4050598	1871.3360596  2	6697.945313	8043.431152
384.605072	1870.5673828  2	6698.710938	8043.431152
384.8050842	1869.8020020  2	6699.460938	8043.431152
385.0050964	1869.0399170  2	6700.195313	8043.431152
385.2051086	1868.2811279  2	6700.916016	8043.431152
385.4051208	1867.5256348  2	6701.621094	8043.431152
385.6051331	1866.7734375  2	6702.3125	8043.431152
385.8051453	1866.0244141  2	6702.990234	8043.431152
386.0051575	1865.2786865  2	6703.652344	8043.431152
386.2051697	1864.5360107  2	6704.300781	8043.431152
386.4051819	1863.7967529  2	6704.935547	8043.431152
386.6051941	1863.0605469  2	6705.554688	8043.431152
386.8052063	1862.3275146  2	6706.162109	8043.431152
387.0052185	1861.5976562  2	6706.751953	8043.431152
387.2052307	1860.8708496  2	6707.328125	8043.431152
387.4052429	1860.1472168  2	6707.890625	8043.431152
387.6052551	1859.4266357  2	6708.441406	8043.431152
387.8052673	1858.7092285  2	6708.974609	8043.431152
388.0052795	1857.9948730  2	6709.494141	8043.431152
388.2052917	1857.2835693  2	6710.001953	8043.431152
388.405304	1856.5751953  2	6710.494141	8043.431152
388.6053162	1855.8699951  2	6710.974609	8043.431152
388.8053284	1855.1677246  2	6711.443359	8043.431152
389.0053406	1854.4685059  2	6711.894531	8043.431152
389.2053528	1853.7722168  2	6712.333984	8043.431152
389.405365	1853.0789795  2	6712.759766	8043.431152
389.6053772	1852.3885498  2	6713.171875	8043.431152
389.8053894	1851.7011719  2	6713.570313	8043.431152
390.0054016	1851.0167236  2	6713.957031	8043.431152
390.2054138	1850.3350830  2	6714.328125	8043.431152
390.405426	1849.6563721  2	6714.689453	8043.431152
390.6054382	1848.9805908  2	6715.037109	8043.431152
390.8054504	1848.3076172  2	6715.371094	8043.431152
391.0054626	1847.6375732  2	6715.691406	8043.431152
391.2054749	1846.9703369  2	6716.001953	8043.431152
391.4054871	1846.3059082  2	6716.296875	8043.431152
391.6054993	1845.6442871  2	6716.580078	8043.431152
391.8055115	1844.9854736  2	6716.849609	8043.431152
392.0055237	1844.3294678  2	6717.107422	8043.431152
392.2055359	1843.6762695  2	6717.351563	8043.431152
392.4055481	1843.0257568  2	6717.585938	8043.431152
392.6055603	1842.3780518  2	6717.806641	8043.431152
392.8055725	1841.7330322  2	6718.015625	8043.431152
393.0055847	1841.0908203  2	6718.208984	8043.431152
393.2055969	1840.4511719  2	6718.394531	8043.431152
393.4056091	1839.8143311  2	6718.566406	8043.431152
393.6056213	1839.1800537  2	6718.724609	8043.431152
393.8056335	1838.5485840  2	6718.873047	8043.431152
394.0056458	1837.9196777  2	6719.009766	8043.431152
394.205658	1837.2934570  2	6719.132813	8043.431152
394.4056702	1836.6699219  2	6719.246094	8043.431152
394.6056824	1836.0488281  2	6719.345703	8043.431152
394.8056946	1835.4305420  2	6719.433594	8043.431152
395.0057068	1834.8146973  2	6719.511719	8043.431152
395.205719	1834.2015381  2	6719.574219	8043.431152
395.4057312	1833.5909424  2	6719.626953	8043.431152
395.6057434	1832.9827881  2	6719.669922	8043.431152
395.8057556	1832.3773193  2	6719.701172	8043.431152
396.0057678	1831.7742920  2	6719.720703	8043.431152
396.20578	1831.1738281  2	6719.726563	8043.431152
396.4057922	1830.5759277  2	6719.724609	8043.431152
396.6058044	1829.9804688  2	6719.710938	8043.431152
396.8058167	1829.3874512  2	6719.683594	8043.431152
397.0058289	1828.7969971  2	6719.646484	8043.431152
397.2058411	1828.2089844  2	6719.597656	8043.431152
397.4058533	1827.6234131  2	6719.539063	8043.431152
397.6058655	1827.0402832  2	6719.46875	8043.431152
397.8058777	1826.4594727  2	6719.388672	8043.431152
398.0058899	1825.8812256  2	6719.294922	8043.431152
398.2059021	1825.3054199  2	6719.191406	8043.431152
398.4059143	1824.7319336  2	6719.078125	8043.431152
398.6059265	1824.1607666  2	6718.953125	8043.431152
398.8059387	1823.5920410  2	6718.818359	8043.431152
399.0059509	1823.0257568  2	6718.673828	8043.431152
399.2059631	1822.4616699  2	6718.519531	8043.431152
399.4059753	1821.9000244  2	6718.351563	8043.431152
399.6059875	1821.3406982  2	6718.175781	8043.431152
399.8059998	1820.7836914  2	6717.986328	8043.431152
400.006012	1820.2290039  2	6717.789063	8043.431152
400.2060242	1819.6766357  2	6717.580078	8043.431152
400.4060364	1819.1264648  2	6717.361328	8043.431152
400.6060486	1818.5786133  2	6717.132813	8043.431152
